p=0.25 p_inf=0.1 time series=0,1,9,17
Format is t, #suscepted, #infected, #recovered
3180 434 266 300
3181 389 350 261
3182 321 441 238
3183 251 534 215
3184 185 620 195
3185 131 675 194
3186 88 704 208
3187 66 704 230
3188 51 668 281
3189 40 599 361
3190 37 519 444
3191 42 429 529
3192 60 338 602
3193 92 265 643
3194 139 204 657
3195 190 157 653
3196 253 142 605
3197 305 148 547
3198 358 176 466
3199 387 213 400
3200 390 275 335
3201 353 345 302
3202 290 443 267
3203 225 553 222
3204 158 633 209
3205 110 694 196
3206 78 714 208
3207 48 709 243
3208 34 677 289
3209 41 621 338
3210 42 516 442
3211 48 405 547
3212 71 319 610
3213 102 235 663
3214 137 184 679
3215 191 154 655
3216 245 132 623
3217 326 134 540
3218 393 158 449
3219 408 202 390
3220 415 273 312
3221 372 350 278
3222 304 444 252
3223 225 542 233
3224 149 643 208
3225 94 717 189
3226 59 748 193
3227 48 739 213
3228 35 679 286
3229 36 615 349
3230 47 520 433
3231 53 411 536
3232 68 304 628
3233 82 215 703
3234 127 170 703
3235 190 134 676
3236 245 131 624
3237 324 140 536
3238 398 156 446
3239 444 191 365
3240 444 252 304
3241 387 341 272
3242 288 443 269
3243 191 578 231
3244 118 678 204
3245 77 742 181
3246 52 767 181
3247 42 757 201
3248 34 706 260
3249 37 625 338
3250 38 520 442
3251 53 384 563
3252 74 269 657
3253 96 184 720
3254 124 137 739
3255 181 119 700
3256 260 113 627
3257 350 115 535
3258 447 130 423
3259 504 169 327
3260 510 227 263
3261 467 306 227
3262 372 396 232
3263 269 509 222
3264 201 618 181
3265 122 684 194
3266 78 748 174
3267 47 753 200
3268 35 726 239
3269 32 659 309
3270 39 572 389
3271 43 452 505
3272 52 339 609
3273 75 264 661
3274 112 177 711
3275 161 135 704
3276 220 113 667
3277 299 121 580
3278 391 129 480
3279 461 157 382
3280 474 200 326
3281 453 262 285
3282 400 370 230
3283 316 465 219
3284 215 571 214
3285 135 664 201
3286 83 736 181
3287 55 760 185
3288 37 745 218
3289 27 701 272
3290 27 603 370
3291 40 508 452
3292 60 389 551
3293 62 276 662
3294 84 202 714
3295 126 156 718
3296 183 129 688
3297 265 116 619
3298 339 132 529
3299 423 153 424
3300 479 188 333
3301 470 245 285
3302 397 328 275
3303 304 447 249
3304 220 567 213
3305 145 664 191
3306 93 723 184
3307 50 754 196
3308 39 762 199
3309 46 716 238
3310 44 626 330
3311 47 509 444
3312 51 386 563
3313 72 285 643
3314 94 205 701
3315 122 152 726
3316 169 116 715
3317 249 115 636
3318 350 125 525
3319 443 141 416
3320 493 171 336
3321 501 222 277
3322 436 294 270
3323 356 412 232
3324 247 528 225
3325 162 638 200
3326 104 713 183
3327 62 755 183
3328 45 767 188
3329 37 733 230
3330 29 669 302
3331 36 559 405
3332 45 436 519
3333 61 317 622
3334 81 226 693
3335 111 164 725
3336 165 122 713
3337 234 102 664
3338 336 97 567
3339 426 105 469
3340 503 138 359
3341 537 180 283
3342 533 237 230
3343 458 303 239
3344 354 420 226
3345 248 544 208
3346 156 655 189
3347 99 739 162
3348 59 763 178
3349 34 761 205
3350 37 729 234
3351 39 660 301
3352 37 541 422
3353 41 419 540
3354 60 304 636
3355 94 201 705
3356 137 143 720
3357 183 102 715
3358 247 88 665
3359 345 93 562
3360 436 114 450
3361 497 145 358
3362 522 199 279
3363 469 277 254
3364 376 388 236
3365 299 522 179
3366 177 613 210
3367 107 730 163
3368 65 779 156
3369 44 790 166
3370 29 757 214
3371 21 694 285
3372 22 591 387
3373 36 456 508
3374 44 351 605
3375 65 226 709
3376 100 156 744
3377 153 110 737
3378 223 90 687
3379 309 83 608
3380 414 100 486
3381 474 130 396
3382 546 175 279
3383 523 228 249
3384 467 321 212
3385 347 423 230
3386 245 563 192
3387 153 672 175
3388 101 747 152
3389 49 769 182
3390 31 776 193
3391 26 741 233
3392 23 653 324
3393 28 554 418
3394 37 409 554
3395 63 291 646
3396 91 190 719
3397 128 140 732
3398 168 96 736
3399 255 91 654
3400 329 92 579
3401 439 117 444
3402 495 152 353
3403 505 214 281
3404 443 305 252
3405 373 417 210
3406 257 531 212
3407 162 652 186
3408 101 746 153
3409 55 782 163
3410 35 793 172
3411 21 751 228
3412 21 674 305
3413 22 562 416
3414 37 447 516
3415 46 311 643
3416 79 208 713
3417 111 139 750
3418 166 96 738
3419 248 83 669
3420 353 78 569
3421 459 85 456
3422 556 94 350
3423 595 133 272
3424 582 197 221
3425 526 279 195
3426 414 378 208
3427 288 503 209
3428 192 634 174
3429 106 723 171
3430 67 800 133
3431 39 800 161
3432 16 764 220
3433 17 705 278
3434 25 605 370
3435 29 472 499
3436 42 337 621
3437 56 235 709
3438 94 144 762
3439 149 106 745
3440 209 87 704
3441 297 86 617
3442 402 98 500
3443 498 126 376
3444 532 165 303
3445 525 233 242
3446 440 331 229
3447 341 454 205
3448 246 572 182
3449 136 668 196
3450 71 766 163
3451 40 803 157
3452 25 795 180
3453 20 742 238
3454 21 649 330
3455 29 525 446
3456 46 399 555
3457 56 286 658
3458 79 178 743
3459 116 118 766
3460 175 89 736
3461 266 83 651
3462 373 85 542
3463 466 102 432
3464 539 135 326
3465 572 175 253
3466 544 250 206
3467 458 338 204
3468 343 453 204
3469 230 574 196
3470 142 685 173
3471 83 756 161
3472 48 782 170
3473 35 777 188
3474 34 715 251
3475 28 628 344
3476 34 519 447
3477 42 392 566
3478 58 273 669
3479 90 186 724
3480 130 128 742
3481 201 93 706
3482 283 84 633
3483 373 89 538
3484 482 108 410
3485 550 126 324
3486 571 177 252
3487 533 243 224
3488 447 339 214
3489 323 460 217
3490 200 593 207
3491 119 711 170
3492 63 773 164
3493 32 811 157
3494 25 791 184
3495 22 732 246
3496 23 639 338
3497 28 517 455
3498 41 379 580
3499 69 248 683
3500 83 158 759
3501 129 106 765
3502 189 80 731
3503 280 79 641
3504 385 81 534
3505 498 98 404
3506 567 123 310
3507 590 185 225
3508 546 252 202
3509 420 348 232
3510 298 500 202
3511 193 623 184
3512 117 726 157
3513 72 785 143
3514 46 805 149
3515 35 769 196
3516 32 713 255
3517 32 620 348
3518 33 468 499
3519 38 344 618
3520 53 236 711
3521 79 162 759
3522 133 116 751
3523 190 98 712
3524 279 97 624
3525 407 101 492
3526 493 125 382
3527 546 163 291
3528 511 218 271
3529 437 327 236
3530 327 447 226
3531 218 575 207
3532 140 685 175
3533 81 759 160
3534 58 794 148
3535 37 779 184
3536 32 745 223
3537 27 641 332
3538 32 526 442
3539 44 393 563
3540 52 271 677
3541 77 189 734
3542 110 129 761
3543 161 111 728
3544 267 94 639
3545 371 92 537
3546 465 103 432
3547 540 142 318
3548 544 189 267
3549 499 267 234
3550 404 372 224
3551 300 485 215
3552 179 606 215
3553 119 729 152
3554 67 778 155
3555 43 791 166
3556 33 768 199
3557 27 700 273
3558 38 601 361
3559 42 477 481
3560 43 352 605
3561 61 228 711
3562 94 161 745
3563 132 115 753
3564 197 100 703
3565 277 103 620
3566 377 122 501
3567 460 146 394
3568 533 188 279
3569 519 239 242
3570 474 320 206
3571 370 411 219
3572 266 530 204
3573 166 631 203
3574 101 712 187
3575 64 753 183
3576 40 748 212
3577 28 721 251
3578 29 652 319
3579 33 560 407
3580 52 437 511
3581 70 317 613
3582 84 218 698
3583 128 163 709
3584 171 124 705
3585 226 108 666
3586 299 122 579
3587 397 141 462
3588 463 166 371
3589 499 220 281
3590 454 283 263
3591 370 383 247
3592 285 506 209
3593 196 607 197
3594 110 682 208
3595 79 749 172
3596 50 755 195
3597 51 730 219
3598 52 666 282
3599 39 565 396
3600 45 455 500
3601 69 348 583
3602 92 249 659
3603 110 159 731
3604 149 135 716
3605 204 121 675
3606 295 130 575
3607 387 140 473
3608 457 158 385
3609 480 195 325
3610 472 271 257
3611 391 369 240
3612 299 474 227
3613 198 580 222
3614 121 672 207
3615 83 739 178
3616 56 759 185
3617 40 749 211
3618 35 689 276
3619 42 596 362
3620 46 484 470
3621 56 374 570
3622 68 272 660
3623 90 193 717
3624 123 151 726
3625 192 128 680
3626 277 119 604
3627 362 127 511
3628 441 154 405
3629 484 185 331
3630 471 244 285
3631 410 336 254
3632 328 439 233
3633 226 544 230
3634 134 655 211
3635 83 739 178
3636 65 763 172
3637 55 750 195
3638 49 701 250
3639 46 615 339
3640 49 515 436
3641 53 407 540
3642 56 292 652
3643 83 205 712
3644 119 154 727
3645 173 131 696
3646 250 126 624
3647 330 135 535
3648 402 155 443
3649 457 191 352
3650 473 251 276
3651 424 322 254
3652 331 422 247
3653 236 538 226
3654 162 638 200
3655 100 703 197
3656 64 745 191
3657 54 745 201
3658 50 695 255
3659 40 628 332
3660 35 538 427
3661 47 427 526
3662 62 315 623
3663 91 235 674
3664 125 164 711
3665 171 130 699
3666 233 134 633
3667 308 139 553
3668 389 154 457
3669 447 184 369
3670 457 238 305
3671 425 308 267
3672 352 411 237
3673 244 518 238
3674 160 622 218
3675 106 701 193
3676 71 740 189
3677 48 745 207
3678 36 714 250
3679 33 656 311
3680 39 556 405
3681 53 443 504
3682 69 325 606
3683 93 230 677
3684 122 167 711
3685 163 133 704
3686 225 123 652
3687 300 119 581
3688 373 144 483
3689 443 184 373
3690 473 232 295
3691 433 297 270
3692 351 400 249
3693 245 516 239
3694 167 632 201
3695 105 714 181
3696 71 751 178
3697 50 745 205
3698 38 718 244
3699 39 665 296
3700 45 561 394
3701 53 439 508
3702 59 315 626
3703 84 227 689
3704 117 165 718
3705 156 138 706
3706 216 126 658
3707 304 119 577
3708 387 135 478
3709 479 174 347
3710 520 206 274
3711 489 253 258
3712 406 346 248
3713 306 456 238
3714 211 568 221
3715 137 670 193
3716 81 728 191
3717 64 745 191
3718 45 730 225
3719 45 702 253
3720 43 609 348
3721 46 501 453
3722 46 386 568
3723 68 284 648
3724 108 204 688
3725 135 147 718
3726 180 135 685
3727 265 118 617
3728 367 126 507
3729 457 132 411
3730 514 157 329
3731 510 202 288
3732 475 286 239
3733 375 378 247
3734 296 490 214
3735 180 586 234
3736 113 694 193
3737 80 755 165
3738 60 763 177
3739 32 738 230
3740 34 682 284
3741 38 588 374
3742 39 472 489
3743 45 375 580
3744 55 261 684
3745 87 190 723
3746 133 150 717
3747 203 129 668
3748 285 115 600
3749 378 127 495
3750 439 150 411
3751 512 186 302
3752 509 227 264
3753 441 301 258
3754 339 409 252
3755 259 532 209
3756 160 626 214
3757 97 713 190
3758 69 753 178
3759 53 745 202
3760 40 720 240
3761 29 659 312
3762 32 562 406
3763 45 436 519
3764 53 329 618
3765 77 234 689
3766 114 170 716
3767 153 141 706
3768 224 127 649
3769 309 117 574
3770 401 129 470
3771 452 163 385
3772 467 219 314
3773 440 299 261
3774 340 390 270
3775 235 519 246
3776 175 638 187
3777 119 708 173
3778 73 752 175
3779 50 764 186
3780 33 731 236
3781 31 668 301
3782 32 579 389
3783 38 449 513
3784 47 324 629
3785 70 245 685
3786 100 178 722
3787 151 136 713
3788 223 118 659
3789 302 109 589
3790 418 119 463
3791 502 133 365
3792 513 174 313
3793 497 242 261
3794 440 325 235
3795 325 424 251
3796 230 557 213
3797 151 661 188
3798 102 730 168
3799 59 765 176
3800 43 767 190
3801 34 715 251
3802 35 641 324
3803 39 541 420
3804 50 404 546
3805 62 289 649
3806 77 208 715
3807 119 158 723
3808 185 114 701
3809 254 100 646
3810 341 105 554
3811 449 118 433
3812 517 147 336
3813 534 194 272
3814 494 258 248
3815 413 348 239
3816 295 473 232
3817 191 605 204
3818 114 704 182
3819 66 768 166
3820 44 787 169
3821 38 762 200
3822 35 704 261
3823 27 617 356
3824 28 500 472
3825 40 367 593
3826 60 256 684
3827 85 172 743
3828 127 128 745
3829 184 111 705
3830 266 112 622
3831 370 117 513
3832 470 130 400
3833 524 163 313
3834 528 220 252
3835 450 300 250
3836 339 422 239
3837 237 550 213
3838 148 651 201
3839 97 735 168
3840 70 773 157
3841 49 767 184
3842 33 731 236
3843 27 667 306
3844 32 551 417
3845 41 418 541
3846 53 308 639
3847 70 212 718
3848 103 157 740
3849 151 130 719
3850 211 118 671
3851 316 122 562
3852 406 133 461
3853 456 176 368
3854 476 236 288
3855 437 312 251
3856 334 406 260
3857 246 536 218
3858 167 636 197
3859 122 711 167
3860 75 745 180
3861 49 749 202
3862 36 715 249
3863 39 652 309
3864 41 555 404
3865 49 423 528
3866 64 315 621
3867 81 225 694
3868 119 174 707
3869 179 132 689
3870 244 106 650
3871 318 104 578
3872 413 127 460
3873 479 164 357
3874 509 206 285
3875 473 266 261
3876 405 353 242
3877 319 463 218
3878 220 575 205
3879 122 676 202
3880 72 751 177
3881 55 764 181
3882 43 739 218
3883 38 691 271
3884 38 609 353
3885 38 499 463
3886 53 387 560
3887 77 271 652
3888 110 172 718
3889 151 126 723
3890 201 110 689
3891 273 108 619
3892 365 118 517
3893 443 136 421
3894 499 170 331
3895 503 230 267
3896 454 325 221
3897 349 420 231
3898 242 541 217
3899 155 650 195
3900 100 727 173
3901 58 764 178
3902 37 772 191
3903 28 733 239
3904 32 647 321
3905 32 548 420
3906 43 427 530
3907 61 307 632
3908 84 212 704
3909 111 152 737
3910 158 117 725
3911 240 109 651
3912 313 113 574
3913 394 139 467
3914 472 179 349
3915 502 221 277
3916 463 286 251
3917 389 385 226
3918 286 494 220
3919 184 605 211
3920 112 703 185
3921 72 749 179
3922 58 749 193
3923 35 721 244
3924 30 679 291
3925 37 585 378
3926 41 469 490
3927 51 354 595
3928 74 246 680
3929 111 177 712
3930 146 140 714
3931 211 133 656
3932 297 110 593
3933 391 118 491
3934 474 140 386
3935 507 172 321
3936 497 247 256
3937 434 326 240
3938 337 426 237
3939 231 530 239
3940 150 659 191
3941 87 732 181
3942 63 773 164
3943 42 765 193
3944 31 711 258
3945 35 643 322
3946 40 539 421
3947 34 430 536
3948 47 307 646
3949 73 221 706
3950 108 154 738
3951 181 127 692
3952 251 108 641
3953 339 106 555
3954 412 122 466
3955 493 158 349
3956 512 200 288
3957 487 267 246
3958 398 359 243
3959 281 475 244
3960 186 611 203
3961 118 708 174
3962 74 760 166
3963 49 768 183
3964 38 751 211
3965 32 695 273
3966 29 609 362
3967 35 496 469
3968 49 354 597
3969 66 243 691
3970 109 174 717
3971 147 123 730
3972 210 102 688
3973 283 95 622
3974 378 108 514
3975 492 126 382
3976 547 154 299
3977 538 210 252
3978 496 288 216
3979 415 381 204
3980 301 483 216
3981 198 604 198
3982 117 694 189
3983 66 757 177
3984 44 780 176
3985 39 746 215
3986 28 673 299
3987 38 591 371
3988 41 479 480
3989 60 355 585
3990 77 246 677
3991 100 166 734
3992 149 120 731
3993 221 105 674
3994 298 106 596
3995 392 111 497
3996 481 129 390
3997 527 164 309
3998 544 227 229
3999 494 290 216
